Section,Sentiment,Score
Deutschland,positive,0.8728618025779724
Alles ist drin,positive,0.9943583607673645
"Bundestagswahlprogramm 2021 Bereit, weil Ihr es seid",neutral,0.9695889353752136
"EinleitungBundestagswahlprogramm 2021 Eine Einladung Liebe Wählerinnen, durch Wahlen entscheidet eine Gesellschaft, wer sie sein will",neutral,0.999078631401062
Das gilt erst recht für diese Bundestagswahl am 26,neutral,0.999975323677063
September,positive,0.8493605256080627
Mit ihr endet eine Ära und eine neue kann beginnen,neutral,0.9999885559082031
"Zukunft ist aber nichts, was uns einfach widerfährt",neutral,0.9903857707977295
"Sie, liebe Wählerinnen, können mit Ihrer Stimme selbst entscheiden, welche Richtung sie nimmt",neutral,0.9999538660049438
"Wir, BÜNDNIS 90 / DIE GRÜNEN, legen mit diesem Programm unser inhaltliches Angebot an Sie vor",neutral,0.9860206246376038
Wir tun dies in einer Zeit des globalen Ausnahmezustands,neutral,0.9999885559082031
Die Pandemie hat uns alle bis ins Mark getroffen,neutral,0.9956035614013672
"Sie hat im Guten gezeigt, zu welcher Gemeinsamkeit, Innovationskraft und Widerstandsfähigkeit wir Menschen erreichen können",neutral,0.9999830722808838
"Sie hat aber auch die Schwachstellen unserer Gesellschaft schonungslos offengelegt, und das in einer ohnehin verwundbaren Welt",neutral,0.9999909400939941
"Die globalen Krisen dieser Zeit – zuallererst die Klimakrise als wahre Menschheitskrise – wirken in unser aller Leben hinein und gefährden Freiheit, Sicherheit und Wohlstand",neutral,0.9999707937240601
"Wir haben aber die Wahl: Wir können entscheiden, ob uns die Krisen über den Kopf wachsen oder wir über sie hinaus",neutral,0.9937649965286255
"Die Erfahrungen in der Pandemie zeigen, dass wir Krisen in gemeinsamer Kraftanstrengung bewältigen können",neutral,0.9999915361404419
"Durch die Solidarität, mit der unsere Gesellschaft den Verletzlichsten den stärksten Schutz gegeben hat",neutral,0.9999840259552002
"Durch Rücksichtnahme, die so viele Menschen an den Tag legen",neutral,0.9991968274116516
Durch Wissenschaft und Fortschritt,neutral,0.9999896287918091
"Täglich wachsen in der Pandemie Menschen über sich hinaus – im Krankenhaus, im Altersheim, im Supermarkt, im Labor, Kinder, Eltern und Lehrkräfte im Distanzunterricht, Jugendliche allein zu Hause, Selbständige, die größte Anpassungsfähigkeit zeigen",neutral,0.9999911785125732
"Jetzt ist es Zeit, dass die Politik über sich hinauswächst",neutral,0.999868631362915
Wir können aus Fehlern lernen,neutral,0.5911154747009277
"Wir haben erlebt, wie fragil der Status quo ist, wie zerbrechlich eine rein auf Profit ausgerichtete Wirtschaft, aber auch, welche Bedeutung Grundrechte haben und wie stark unsere Gesellschaft ist",neutral,0.9992632269859314
"Wir haben erfahren, wie begrenzt nationale Antworten auf globale Fragen sind, gesehen, wie viel Unsicherheit entsteht, wenn man nur auf Sicht fährt, und wie notwendig eineEinleitungBereit, weil Ihr es seid",neutral,0.9884316921234131
Politik mit Weitblick und für Frieden ist,neutral,0.9989205598831177
"Je besser wir vorsorgen, je widerstandsfähiger wir werden, je besser wir schützen, umso freier können wir leben",neutral,0.979273796081543
Als Gesellschaft haben wir den Schlüssel für so vieles schon in der Hand,neutral,0.997983455657959
"Wir wissen, wie man eine Industriegesellschaft sicher ins Zeitalter der Klimaneutralität führt",neutral,0.9994018077850342
"Wie man dafür den Kohleausstieg beschleunigt und Versorgungssicherheit gewährleistet, wie viel mehr Strom aus Wind und Sonne gewonnen werden kann und der Naturschutz gestärkt wird",neutral,0.9999899864196777
"Wir wissen, wie man eine sozial-ökologische Marktwirtschaft entwickelt, die zukunftsfähige Jobs, sozialen Schutz und fairen Wettbewerb in Deutschland und Europa zusammenbringt, wie man der Globalisierung klare Regeln setzt und multinationale Konzerne angemessen besteuert",neutral,0.9998749494552612
"Wir wissen, wie wir in eine starke Gesundheitsversorgung und eine moderne Infrastruktur, in gute Schulen und öffentliche Räume, in einen gut funktionierenden und bürgerinnennahen Staat investieren können",neutral,0.999937891960144
"Es ist möglich, Ungleichheit zu verringern, gleichwertige Lebensverhältnisse auf dem Dorf, in der Kleinstadt und in der Metropole herzustellen und Kinder ins Zentrum zu rücken",neutral,0.9999914169311523
Wir können eine volle Gleichberechtigung der Geschlechter erreichen und eine vielfältige Einwanderungsgesellschaft gestalten,neutral,0.99998939037323
